,ID#,Clusters,Balance,Qual_miles,cc1_miles,cc2_miles,cc3_miles,Bonus_miles,Bonus_trans,Flight_miles_12mo,Flight_trans_12,Days_since_enroll,Award?
3003,3025,2,568,0,1,1,1,710,3,0,0,3053,0
3004,3026,2,30759,0,1,1,1,510,3,0,0,3195,0
3005,3027,2,276,0,1,1,1,2396,3,396,1,3042,1
3006,3028,2,22496,0,1,1,1,9712,14,500,1,3180,1
3007,3029,2,23846,0,1,1,1,9177,6,0,0,2678,0
3008,3030,2,26505,0,1,1,1,0,0,0,0,3102,0
3009,3031,0,72131,0,2,1,1,7681,17,0,0,2390,0
3010,3032,2,24406,0,1,1,1,5005,14,0,0,3127,0
3011,3033,0,63193,0,3,1,1,20372,14,100,1,3036,1
3012,3034,2,23179,0,1,1,1,0,0,0,0,2794,0
3013,3035,2,14710,0,1,1,1,3500,2,0,0,3149,1
3014,3036,0,74073,0,4,1,1,45526,41,200,1,2976,1
3015,3037,2,43348,0,4,1,1,68846,25,200,1,2869,1
3016,3038,0,97424,0,5,1,1,63796,17,0,0,2873,1
3017,3039,2,20603,0,1,1,1,115,5,0,0,3054,1
3018,3040,0,92097,2194,1,1,1,20450,8,1850,3,2825,1
3019,3041,2,31520,0,1,1,1,130,2,0,0,2858,0
3020,3042,2,29350,0,4,1,1,27703,15,0,0,3020,1
3021,3043,2,20537,0,3,1,1,44791,21,2612,4,1569,1
3022,3044,2,17376,0,1,1,1,4920,11,0,0,2265,0
3023,3045,2,24563,0,1,1,1,5718,8,4218,5,1776,0
3024,3046,2,52562,0,3,1,1,23773,15,600,2,3021,0
3025,3047,2,48224,0,1,1,1,0,0,0,0,2888,0
3026,3048,2,13271,0,1,1,1,0,0,0,0,1435,1
3027,3049,0,129919,719,1,1,1,7150,5,650,2,3053,1
3028,3050,2,17893,0,2,1,1,9623,13,0,0,3074,0
3029,3051,2,52693,0,1,1,1,947,4,0,0,2374,0
3030,3052,2,50895,0,4,1,1,29618,15,0,0,2980,1
3031,3053,2,36459,0,1,1,1,7573,17,5473,15,2885,1
3032,3054,0,68532,0,5,1,1,68704,21,0,0,2822,1
3033,3055,2,34862,0,1,1,1,2725,5,0,0,3004,0
3034,3056,2,20391,0,1,1,1,90,3,0,0,2884,0
3035,3057,4,178010,0,1,1,1,5500,4,500,1,2777,1
3036,3058,2,20773,0,3,1,1,13619,14,0,0,2765,1
3037,3059,4,264735,0,2,1,1,6980,17,0,0,2894,1
3038,3060,2,45883,2611,1,1,1,5647,11,0,0,1464,0
3039,3061,2,36978,0,1,1,1,100,1,100,1,3033,0
3040,3062,1,449205,1121,1,1,1,4750,9,3250,8,3071,1
3041,3063,2,45005,0,1,1,1,0,0,0,0,2934,0
3042,3064,2,45533,0,5,1,1,56208,16,0,0,2963,1
3043,3065,2,26513,0,1,1,1,7670,14,0,0,2678,1
3044,3066,2,20417,0,1,1,1,5000,1,0,0,3013,0
3045,3067,2,7490,0,1,1,1,0,0,0,0,3042,0
3046,3068,2,14394,0,1,1,1,935,4,150,2,2754,0
3047,3069,0,103888,0,1,1,1,4379,3,4379,3,2238,0
3048,3070,2,61191,0,2,1,1,8502,17,0,0,2112,0
3049,3071,2,7329,0,2,1,1,10639,16,0,0,2993,1
3050,3072,2,12688,0,1,1,1,0,0,0,0,2993,0
3051,3073,0,106921,0,4,1,1,26666,13,0,0,2581,0
3052,3074,2,31668,2576,1,1,1,1800,3,300,2,2271,0
3053,3075,2,34996,0,2,1,1,6313,14,150,1,2909,1
3054,3076,2,23099,0,1,1,1,300,3,300,3,2292,0
3055,3077,0,109133,0,3,1,1,21378,16,0,0,2989,0
3056,3078,0,103586,0,1,1,1,4000,7,3900,6,2726,0
3057,3079,2,45575,0,3,1,1,23223,17,0,0,2964,1
3058,3080,0,76430,0,3,1,1,13653,17,0,0,3018,1
3059,3081,2,18059,0,1,1,1,0,0,0,0,2019,0
3060,3082,4,188759,0,1,1,1,3082,3,0,0,2817,0
3061,3083,2,36953,0,3,1,1,25598,16,0,0,2997,1
3062,3084,2,27155,0,4,1,1,47252,15,300,1,3001,1
3063,3085,0,89112,4670,2,1,1,28670,29,0,0,2680,0
3064,3086,0,72768,0,1,1,1,290,3,0,0,2762,0
3065,3087,2,23178,0,1,1,1,0,0,0,0,2351,0
3066,3088,2,25676,0,1,1,1,0,0,0,0,1597,0
3067,3089,0,63190,0,3,1,1,18950,13,250,1,3041,0
3068,3090,2,1666,0,1,1,1,980,3,0,0,2761,0
3069,3091,0,105544,0,4,1,1,31001,16,500,1,2888,1
3070,3092,4,206287,1761,2,1,1,11294,20,150,1,2819,1
3071,3093,2,40255,0,1,1,1,2975,13,750,2,2880,0
3072,3094,2,5317,0,1,1,1,0,0,0,0,2992,0
3073,3095,2,7606,0,4,1,1,29307,17,0,0,2930,1
3074,3096,2,43255,0,1,1,1,2691,3,750,1,2864,0
3075,3097,2,22414,0,1,1,1,1094,3,0,0,2957,1
3076,3098,0,92225,0,4,1,1,48276,19,350,1,2972,0
3077,3099,0,127199,0,1,1,1,2563,14,0,0,2917,0
3078,3100,2,12176,0,1,1,1,875,7,0,0,2268,0
3079,3101,0,142929,0,4,1,1,40826,23,0,0,2803,0
3080,3102,2,28670,0,2,1,1,11727,11,0,0,2980,1
3081,3103,0,82122,0,1,1,1,700,3,700,3,3044,0
3082,3104,2,54637,0,1,1,1,21181,27,4673,21,2927,1
3083,3105,2,6181,0,1,1,1,2000,9,0,0,2878,0
3084,3106,2,25485,0,1,1,1,9655,10,2800,8,2798,1
3085,3107,2,16136,0,1,1,1,0,0,0,0,1177,0
3086,3108,0,128213,0,2,1,1,7956,13,500,1,2522,0
3087,3109,0,92492,0,1,1,1,11029,6,0,0,2839,0
3088,3110,0,85412,0,3,1,1,25102,16,500,1,2816,0
3089,3111,2,46003,0,1,1,1,1340,7,0,0,2698,0
3090,3112,0,95982,0,1,1,1,3630,3,0,0,2623,0
3091,3113,2,20529,0,1,1,1,0,0,0,0,2644,0
3092,3114,2,28254,0,3,1,1,17117,19,1050,6,2692,1
3093,3115,2,26101,0,1,1,1,3900,15,3900,15,2222,0
3094,3116,2,50939,0,3,1,1,16453,16,0,0,2753,0
3095,3117,2,35039,0,1,1,1,174,1,0,0,2314,0
3096,3118,4,175501,1000,3,1,1,34318,36,7974,19,2691,0
3097,3119,2,1439,0,1,1,1,80,2,0,0,2684,0
3098,3120,4,214674,0,1,1,1,25688,23,2500,5,2607,1
3099,3121,2,38429,0,1,1,1,1004,2,1004,2,2521,0
3100,3122,2,22865,0,1,1,1,1750,7,0,0,2375,0
3101,3123,2,23033,0,2,1,1,7910,15,0,0,2765,1
3102,3124,0,103172,0,1,1,1,3125,3,0,0,2416,0
3103,3125,2,23448,0,4,1,1,36941,18,700,3,2675,1
3104,3126,0,115161,0,1,1,1,9050,18,3050,15,2417,0
3105,3127,2,58382,0,1,1,1,11327,32,4800,23,2480,1
3106,3128,4,156766,0,3,1,1,23375,27,0,0,2840,0
3107,3129,2,34137,0,1,1,1,335,5,0,0,2593,0
3108,3130,2,17219,0,1,1,1,6167,10,3757,6,2627,1
3109,3131,2,43823,0,1,1,1,500,1,0,0,2717,0
3110,3132,0,63364,0,3,1,1,15415,11,0,0,2560,0
3111,3133,2,18497,0,3,1,1,14138,12,0,0,2643,0
3112,3134,2,23173,0,2,1,1,7843,8,0,0,2565,0
3113,3135,2,51367,0,4,1,1,40004,24,0,0,2434,1
3114,3136,2,34894,0,3,1,1,13955,17,0,0,2447,0
3115,3137,2,7422,0,1,1,1,2229,3,0,0,2653,0
3116,3138,2,16090,0,1,1,1,850,6,850,6,2592,0
3117,3139,2,2784,0,1,1,1,0,0,0,0,2066,0
3118,3140,0,54177,0,3,1,1,45403,15,500,1,2123,1
3119,3141,2,29326,0,2,1,1,23061,7,0,0,2497,1
3120,3142,2,26164,2556,1,1,1,0,0,0,0,2566,0
3121,3143,2,29518,0,1,1,1,2702,12,0,0,2532,0
3122,3144,2,29754,6396,1,1,1,500,1,0,0,2655,0
3123,3145,2,8000,0,1,1,1,0,0,0,0,941,0
3124,3146,0,69788,0,1,1,1,1500,3,1500,3,2705,0
3125,3147,2,38042,0,1,1,1,7658,17,0,0,2606,0
3126,3148,2,23894,0,1,1,1,6000,3,0,0,2705,1
3127,3149,0,110628,0,5,1,1,63759,13,0,0,2654,0
3128,3150,2,10839,0,1,1,1,190,1,190,1,2341,0
3129,3151,2,47513,0,3,1,1,19904,13,0,0,2516,1
3130,3152,2,16321,0,1,1,1,0,0,0,0,2710,0
3131,3153,2,37550,0,1,1,1,0,0,0,0,2579,0
3132,3154,2,37936,0,2,1,1,6211,12,0,0,2719,0
3133,3155,2,38061,0,3,1,1,34227,18,3600,8,2649,1
3134,3156,2,25934,0,1,1,1,370,3,0,0,2565,0
3135,3157,2,54942,0,1,1,1,4200,10,4200,10,2610,0
3136,3158,0,139423,0,4,1,1,54152,25,500,3,2677,1
3137,3159,4,298505,0,5,1,1,130647,32,600,2,2483,1
3138,3160,0,98753,0,1,1,1,1475,5,0,0,2619,1
3139,3161,2,25157,0,1,1,1,830,3,0,0,2732,0
3140,3162,2,24134,0,1,1,1,1250,3,0,0,2390,0
3141,3163,2,6628,0,1,1,1,2125,8,0,0,2539,0
3142,3164,2,14504,0,1,1,1,0,0,0,0,2329,0
3143,3165,2,36665,0,1,1,1,3250,19,0,0,2951,0
3144,3166,2,17481,0,1,1,1,1396,3,0,0,586,0
3145,3167,2,33111,0,1,1,1,0,0,0,0,2461,0
3146,3168,0,89237,0,4,1,2,37668,18,0,0,2533,0
3147,3169,0,93028,0,4,1,1,40887,22,0,0,2507,1
3148,3170,0,89094,0,5,1,1,55865,13,0,0,2404,0
3149,3171,2,11109,0,5,1,1,53627,13,0,0,2623,1
3150,3172,2,14957,0,1,1,1,0,0,0,0,2634,0
3151,3173,2,17823,0,1,1,1,15323,8,0,0,1453,0
3152,3174,2,8485,0,1,1,1,0,0,0,0,2111,0
3153,3175,2,56756,0,3,1,1,10851,14,0,0,2068,0
3154,3176,0,99196,0,4,1,1,28334,16,0,0,2595,0
3155,3177,2,21736,0,1,2,1,6672,10,0,0,2544,0
3156,3178,2,11324,0,3,1,1,11082,11,0,0,2661,1
3157,3179,2,60109,0,1,1,1,2300,6,2300,6,2501,1
3158,3180,0,129887,0,1,1,1,26810,10,810,3,2566,1
3159,3181,2,18150,0,1,1,1,240,2,0,0,2538,0
3160,3182,2,57432,0,2,1,1,13422,19,5100,12,2546,1
3161,3183,2,32659,0,1,1,1,3614,14,0,0,2553,0
3162,3184,0,103203,0,1,1,1,3200,4,200,2,1556,1
3163,3185,2,27122,0,1,1,1,0,0,0,0,2630,0
3164,3186,2,40252,0,1,1,1,1375,4,0,0,2565,0
3165,3187,4,194816,0,1,1,1,20822,25,6647,12,2424,1
3166,3188,2,65460,0,1,1,1,0,0,0,0,2493,0
3167,3189,2,17863,0,1,1,1,0,0,0,0,2028,1
3168,3190,2,28443,0,4,1,1,53065,18,150,1,2462,1
3169,3191,2,15655,0,1,1,1,2807,12,957,4,2476,1
3170,3192,2,38307,0,1,1,1,1500,3,1500,3,2151,0
3171,3193,2,15135,0,3,1,1,13357,14,0,0,2579,1
3172,3194,0,73601,0,2,1,1,12902,36,2000,4,2624,0
3173,3195,2,31489,0,3,1,1,21950,21,0,0,2216,1
3174,3196,2,48852,0,1,1,1,1058,3,0,0,2278,1
3175,3197,4,188883,0,1,1,1,5500,3,0,0,2613,1
3176,3198,2,37212,0,1,1,1,0,0,0,0,2455,0
3177,3199,2,43285,0,1,1,1,745,3,0,0,2436,1
3178,3200,2,10758,0,1,1,1,0,0,0,0,1777,0
3179,3201,2,40926,0,1,1,1,1725,7,0,0,2453,0
3180,3202,2,10915,0,1,1,1,5455,15,0,0,2473,1
3181,3203,2,38580,0,1,1,1,4337,7,0,0,2168,0
3182,3204,2,26650,0,1,1,1,4652,11,4652,11,1958,0
3183,3205,2,25268,888,1,1,1,4566,8,800,3,2126,1
3184,3206,2,9338,0,1,1,1,200,1,200,1,2371,0
3185,3207,0,67070,0,4,1,1,34600,27,2100,10,2416,1
3186,3208,2,19382,0,1,1,1,195,2,0,0,2545,0
3187,3209,2,25205,0,1,1,1,0,0,0,0,2532,0
3188,3210,2,9634,0,1,1,1,9634,5,0,0,2146,0
3189,3211,2,18954,0,1,1,1,550,3,550,3,2465,0
3190,3212,2,41279,0,2,1,1,8682,14,0,0,2241,0
3191,3213,2,56624,0,1,2,1,12311,14,0,0,2491,0
3192,3214,2,11021,0,1,1,1,115,2,0,0,2449,0
3193,3215,2,4096,0,1,1,1,3802,8,0,0,2433,1
3194,3216,2,5199,0,3,1,1,28100,16,0,0,2592,1
3195,3217,2,41072,0,1,1,1,3751,15,0,0,2378,0
3196,3218,0,83623,0,1,1,1,2692,6,900,4,2395,0
3197,3219,2,15920,0,1,1,1,2500,1,0,0,2466,1
3198,3220,2,50674,0,2,1,1,22073,12,0,0,1615,0
3199,3221,2,55461,0,4,1,1,31658,17,500,2,2315,0
3200,3222,0,93264,0,1,1,1,3250,19,0,0,2369,0
3201,3223,0,115154,0,3,1,1,13466,17,500,1,2440,0
3202,3224,2,24920,0,1,1,1,375,3,0,0,2067,0
3203,3225,0,64924,0,1,3,1,14971,13,0,0,1989,0
3204,3226,2,25210,0,1,1,1,14500,5,500,1,2138,0
3205,3227,2,41247,0,1,1,1,0,0,0,0,2407,0
3206,3228,2,5929,0,1,1,1,168,7,0,0,2371,0
3207,3229,2,14457,2288,1,1,1,1875,8,0,0,2409,0
3208,3230,2,29067,0,1,1,1,485,3,250,1,2147,1
3209,3231,0,112164,0,3,1,1,16802,14,0,0,2188,0
3210,3232,2,44764,0,2,1,1,5539,6,0,0,2081,0
3211,3233,2,38997,0,1,1,1,5158,18,0,0,2399,0
3212,3234,0,115215,0,2,1,1,5824,7,0,0,2096,1
3213,3235,0,96714,0,3,1,1,17026,15,0,0,2185,0
3214,3236,2,32988,0,4,1,1,49484,14,0,0,2161,1
3215,3237,2,11552,0,1,1,1,0,0,0,0,481,0
3216,3238,2,38739,0,1,1,1,3050,3,550,2,1976,0
3217,3239,0,142989,0,4,1,1,26210,14,500,1,2340,0
3218,3240,2,1724,0,3,1,1,27305,20,0,0,1784,1
3219,3241,0,56395,0,5,1,1,72905,24,1800,4,2344,1
3220,3242,2,11845,0,1,1,1,625,2,0,0,2334,0
3221,3243,2,46378,4844,1,1,1,2358,5,2358,5,1766,0
3222,3244,0,85071,0,1,1,1,6600,4,0,0,2322,0
3223,3245,2,53543,0,1,1,1,21183,11,563,2,1149,0
3224,3246,2,33834,0,1,1,1,3920,12,0,0,1850,0
3225,3247,2,36839,0,1,1,1,4436,6,0,0,2275,1
3226,3248,2,42042,0,2,1,1,9846,14,0,0,1606,0
3227,3249,0,72027,0,1,1,1,0,0,0,0,2386,0
3228,3250,2,2692,0,1,1,1,800,4,50,1,2447,0
3229,3251,2,17818,0,1,1,1,0,0,0,0,1709,0
3230,3252,0,70927,0,1,1,1,12011,12,1567,8,2096,1
3231,3253,2,57622,0,1,1,1,1250,3,0,0,2337,0
3232,3254,2,323,0,1,1,1,0,0,0,0,1975,0
3233,3255,2,33530,0,1,1,1,0,0,0,0,1777,0
3234,3256,2,16452,0,1,1,1,9181,5,0,0,2108,0
3235,3257,4,287033,0,1,1,1,26161,58,12873,53,2272,1
3236,3258,2,55487,0,3,1,1,23123,19,1150,5,1986,1
3237,3260,2,14648,0,3,1,1,21157,12,0,0,1843,1
3238,3261,2,10621,0,1,1,1,90,3,0,0,2223,0
3239,3262,2,23224,0,1,1,1,1750,7,0,0,2322,0
3240,3263,2,17684,0,1,1,1,93,1,0,0,2012,0
3241,3264,2,2477,0,1,1,1,2319,6,500,1,2137,1
3242,3265,2,44668,0,1,1,1,872,2,0,0,1557,0
3243,3266,2,22461,0,1,1,1,150,1,150,1,2223,0
3244,3267,0,103200,0,1,1,1,500,1,500,1,2062,1
3245,3268,0,74007,0,2,1,1,9259,13,0,0,2181,0
3246,3269,2,22134,0,1,1,1,0,0,0,0,2161,0
3247,3270,4,242062,0,1,1,1,5125,18,0,0,2150,0
3248,3271,2,24683,0,1,1,1,600,2,0,0,2117,0
3249,3272,0,51680,0,4,1,1,54926,65,3088,8,2112,1
3250,3273,2,8819,0,3,1,1,12472,15,0,0,1920,1
3251,3274,0,61545,0,3,1,1,18351,18,0,0,1973,0
3252,3275,0,124837,0,1,1,1,4400,7,1500,5,2053,1
3253,3276,2,50848,0,1,1,1,0,0,0,0,1773,0
3254,3277,2,19661,0,1,1,1,0,0,0,0,2175,0
3255,3278,2,32156,0,2,1,1,23928,29,2150,12,2257,1
3256,3279,0,123055,0,1,1,1,11564,5,1039,2,2209,1
3257,3280,2,63331,0,1,1,1,4200,4,700,2,2060,0
3258,3281,2,9646,0,1,1,1,3445,11,0,0,2140,0
3259,3282,2,16569,0,1,1,1,3204,8,0,0,2120,0
3260,3283,4,194111,0,1,1,1,12350,30,2750,15,1777,1
3261,3284,0,147128,0,5,1,1,59991,47,1065,1,2279,1
3262,3285,2,59177,0,1,1,1,2300,6,700,3,1869,1
3263,3286,2,26693,0,3,1,1,22057,14,0,0,1863,1
3264,3287,2,2912,0,1,1,1,510,1,0,0,2132,0
3265,3288,2,13982,0,1,1,1,500,1,0,0,2117,0
3266,3289,2,14428,0,1,1,1,3475,21,0,0,1599,0
3267,3290,2,21740,0,1,1,1,5625,11,0,0,2048,0
3268,3291,2,8811,0,1,1,1,600,5,0,0,2032,0
3269,3292,2,48256,0,2,1,1,8942,14,0,0,2121,0
3270,3293,2,10994,0,3,1,1,10492,15,0,0,2215,1
3271,3294,2,27320,2788,1,1,1,0,0,0,0,1725,0
3272,3295,0,66614,0,1,1,1,0,0,0,0,1992,0
3273,3296,0,78105,0,2,1,1,49364,14,0,0,2070,0
3274,3297,0,120860,0,1,1,1,2000,1,0,0,1761,0
3275,3298,0,77382,0,1,1,1,4950,13,0,0,2256,0
3276,3299,2,19290,0,1,1,1,0,0,0,0,2331,0
3277,3300,2,50987,0,1,1,1,0,0,0,0,2259,0
3278,3301,0,101290,0,4,1,1,33876,22,500,1,2291,1
3279,3302,2,17377,2178,1,1,1,500,1,0,0,2010,1
3280,3303,2,11711,0,1,1,1,500,1,500,1,1922,0
3281,3304,2,28712,0,1,1,1,1500,3,1500,3,2256,1
3282,3305,0,110839,0,1,1,1,17550,24,7550,23,2272,1
3283,3306,0,65633,0,1,1,1,3100,10,2000,8,1791,0
3284,3307,0,69106,0,1,1,1,17832,10,0,0,2007,0
3285,3308,2,66009,0,1,1,1,0,0,0,0,1603,1
3286,3309,2,16843,0,1,1,1,780,3,0,0,2112,0
3287,3310,2,27071,0,1,1,1,2125,10,0,0,2059,0
3288,3311,2,25807,0,1,1,1,550,3,550,3,1838,0
3289,3312,0,132871,0,1,1,1,300,3,200,2,1719,0
3290,3313,2,24065,589,3,1,1,29586,9,0,0,1045,1
3291,3314,0,92533,0,1,1,1,2220,4,2220,4,1905,0
3292,3315,2,14513,0,1,1,1,50,2,0,0,1710,0
3293,3316,4,162365,0,5,1,1,65029,15,0,0,1948,0
3294,3317,2,4834,0,2,1,1,13441,17,0,0,1851,1
3295,3318,2,21311,3418,1,1,1,2000,9,0,0,1990,0
3296,3319,2,49804,0,1,1,1,0,0,0,0,2157,0
3297,3320,0,135567,0,1,1,1,3650,5,1050,3,1967,0
3298,3321,0,135374,0,3,1,1,23835,22,917,2,2294,0
3299,3322,0,140914,0,1,1,1,0,0,0,0,1791,0
3300,3323,2,6789,0,1,1,1,0,0,0,0,2237,0
3301,3324,2,61893,0,1,1,1,0,0,0,0,2320,0
3302,3325,0,83082,0,1,1,1,16207,13,250,1,2003,1
3303,3326,2,16962,0,1,1,1,0,0,0,0,2206,0
3304,3327,0,85955,0,4,1,1,34197,22,600,2,2046,0
3305,3328,2,22215,0,1,1,1,2375,12,0,0,1857,0
3306,3329,0,105898,0,1,1,1,4444,5,1944,4,2332,0
3307,3330,0,66807,0,3,1,1,23456,14,0,0,1575,0
3308,3331,0,131366,0,1,1,1,1500,2,500,1,1999,0
3309,3332,2,31929,0,1,1,1,3500,3,1000,2,2019,1
3310,3333,2,20540,0,1,1,1,5731,15,500,1,1970,0
3311,3334,2,48131,0,5,1,1,60090,18,0,0,2161,1
3312,3335,2,16346,0,1,1,1,5930,15,0,0,2108,1
3313,3336,2,15540,0,1,1,1,209,3,104,1,1761,0
3314,3337,2,17828,0,4,1,1,35099,14,0,0,2115,1
3315,3338,4,298927,0,5,1,1,69449,27,150,3,2047,0
3316,3339,0,66300,0,1,1,1,4750,6,1150,3,1884,0
3317,3340,2,28446,0,1,1,1,0,0,0,0,1920,0
3318,3341,0,80906,0,3,1,1,23548,15,0,0,2140,0
3319,3342,2,12153,0,1,1,1,1050,9,1050,9,2041,0
3320,3343,2,37569,0,1,1,1,3850,4,250,1,1597,1
3321,3344,0,98151,0,3,1,1,38812,11,500,1,1976,0
3322,3345,4,224852,0,1,1,1,7750,32,750,3,2102,0
3323,3346,2,19881,0,1,1,1,2472,15,0,0,2186,0
3324,3347,2,13490,0,1,1,1,0,0,0,0,2032,1
3325,3348,2,46672,500,3,1,1,22404,22,0,0,2021,0
3326,3349,0,119735,0,3,1,1,22432,17,1000,2,1996,1
3327,3350,2,18317,0,1,1,1,2375,12,0,0,2032,0
3328,3351,2,26334,0,1,1,1,0,0,0,0,2258,0
3329,3352,0,143441,0,5,1,1,58475,27,0,0,2238,0
3330,3353,2,10697,0,1,1,1,1000,8,0,0,2111,0
3331,3354,2,14072,0,3,1,1,20700,16,0,0,1949,1
3332,3355,2,35661,7487,1,1,1,600,3,500,2,1759,1
3333,3356,2,54697,0,1,1,1,1625,6,0,0,1809,0
3334,3357,2,18359,0,1,1,1,0,0,0,0,1748,0
3335,3358,2,47764,0,2,1,1,23122,11,400,1,1872,1
3336,3359,2,51169,4903,3,1,1,13080,13,0,0,1809,0
3337,3360,2,32099,0,3,1,1,10534,6,0,0,1929,0
3338,3361,0,84148,0,1,1,5,84148,7,0,0,1054,0
3339,3362,2,45137,0,1,1,1,2000,1,0,0,1319,1
3340,3363,2,18179,0,1,1,1,5488,3,0,0,1877,1
3341,3364,2,39566,0,2,1,1,23755,18,0,0,1763,0
3342,3365,2,46809,0,1,1,1,125,1,0,0,1878,0
3343,3366,2,41628,0,3,1,1,16771,12,0,0,1818,0
3344,3367,2,20891,0,1,1,1,150,3,0,0,1920,0
3345,3368,2,36513,1692,1,1,1,825,3,725,2,1611,0
3346,3369,0,116923,0,5,1,1,70403,50,0,0,1738,0
3347,3370,2,7879,0,1,1,1,1815,5,0,0,1849,0
3348,3371,2,40091,0,1,1,1,0,0,0,0,1803,0
3349,3372,2,45842,0,1,1,1,8253,15,128,1,1805,1
3350,3373,2,500,0,1,1,1,0,0,0,0,396,0
3351,3374,2,43595,0,1,1,1,4375,14,0,0,1867,0
3352,3375,2,29291,0,4,1,1,31357,32,1950,6,1391,1
3353,3376,0,63392,0,3,1,1,20553,17,0,0,1087,0
3354,3377,2,19578,0,2,1,1,5208,11,0,0,1632,1
3355,3378,2,10926,0,1,1,1,0,0,0,0,1851,0
3356,3379,2,19839,0,4,1,1,36375,15,0,0,1535,1
3357,3380,0,64594,0,2,1,1,9295,14,0,0,1869,0
3358,3381,2,24580,0,1,1,1,255,3,0,0,1926,0
3359,3382,2,20318,0,1,2,1,6990,13,0,0,1956,0
3360,3383,2,24579,0,1,1,1,2100,10,0,0,1967,0
3361,3384,0,71713,0,1,1,1,2135,4,0,0,1845,0
3362,3385,0,73501,0,3,1,1,21014,26,3694,8,1720,0
3363,3386,2,61479,0,1,1,1,6050,4,50,1,1755,0
3364,3387,2,21915,0,1,1,1,1875,8,0,0,1518,0
3365,3388,2,16465,0,1,1,1,16165,5,0,0,1631,0
3366,3389,0,61841,0,1,1,1,48700,49,0,0,1659,1
3367,3390,2,23197,0,1,3,1,10587,13,150,1,1747,0
3368,3391,2,26069,0,1,1,1,0,0,0,0,1278,0
3369,3392,2,5690,0,2,1,1,11612,15,0,0,1549,1
3370,3393,2,1000,0,1,1,1,0,0,0,0,1597,0
3371,3394,2,14052,0,1,1,1,0,0,0,0,1808,0
3372,3395,2,2143,0,1,1,1,0,0,0,0,1672,0
3373,3396,2,18239,0,1,1,1,0,0,0,0,1683,0
3374,3397,2,4892,0,1,1,1,0,0,0,0,1282,0
3375,3398,2,34412,0,3,1,1,14734,13,0,0,1524,1
3376,3399,2,34535,0,1,1,1,2719,12,0,0,1358,0
3377,3400,2,23720,0,1,1,1,4000,3,500,1,1678,1
3378,3401,2,11816,0,1,1,1,0,0,0,0,1596,0
3379,3402,2,11218,0,1,1,1,3850,14,0,0,1604,0
3380,3403,2,12568,0,1,1,1,350,3,0,0,1664,0
3381,3404,2,13188,0,1,1,1,1500,3,1500,3,1955,0
3382,3405,2,39983,0,3,1,1,39983,11,0,0,1569,0
3383,3406,2,28526,0,1,1,1,4167,15,0,0,1360,0
3384,3407,0,68359,0,3,1,1,15803,17,0,0,1293,0
3385,3408,2,22048,0,1,1,1,100,1,0,0,1702,0
3386,3409,2,1866,0,1,1,1,1128,8,0,0,1782,0
3387,3410,2,40408,0,2,1,1,9612,12,0,0,913,0
3388,3411,2,20642,0,1,1,1,4977,13,0,0,1614,0
3389,3412,0,66574,0,1,1,1,2500,6,400,4,1791,0
3390,3413,2,18656,0,1,1,1,4752,11,0,0,968,0
3391,3414,2,57374,1621,1,1,1,2100,5,2100,5,1440,0
3392,3415,2,25898,0,1,1,1,7834,3,0,0,1588,0
3393,3416,2,42481,0,3,1,1,24617,16,0,0,678,0
3394,3417,2,62492,0,1,1,1,3725,11,2600,9,1536,0
3395,3418,2,4431,0,1,1,1,0,0,0,0,1582,0
3396,3419,2,25090,0,4,1,1,25860,9,0,0,1786,1
3397,3420,0,95728,2092,5,1,1,56111,14,0,0,1372,0
3398,3421,2,11631,0,1,1,1,3289,22,0,0,1157,0
3399,3422,2,54039,0,1,1,1,5250,22,1250,10,1709,1
3400,3423,2,5625,0,1,1,1,2350,12,0,0,1270,0
3401,3424,2,22966,0,1,1,1,3950,8,450,6,1443,1
3402,3425,2,5544,0,1,1,1,350,3,0,0,1713,0
3403,3426,2,37171,0,1,1,1,3450,5,950,4,1341,1
3404,3427,2,40425,0,1,1,1,3300,8,1700,5,1753,0
3405,3428,2,9805,0,1,1,1,4403,11,0,0,1559,1
3406,3429,2,29417,0,1,1,1,16011,3,0,0,1582,0
3407,3430,2,37093,0,1,1,1,4250,13,0,0,1810,0
3408,3431,2,21461,0,1,1,1,4010,26,0,0,1509,0
3409,3432,2,21950,0,1,1,1,5739,16,0,0,1668,0
3410,3433,2,14233,0,1,1,1,160,3,0,0,1687,0
3411,3434,0,105737,0,5,1,1,71728,13,0,0,1705,0
3412,3435,2,22551,0,1,1,1,0,0,0,0,1794,0
3413,3436,2,35474,0,1,1,1,15086,6,0,0,1479,0
3414,3437,2,21854,0,1,1,1,500,1,500,1,1100,0
3415,3438,2,50386,0,1,1,1,2750,8,0,0,1721,0
3416,3439,2,28502,0,1,1,1,2375,12,0,0,1732,0
3417,3440,4,238446,1082,4,1,1,37766,28,1550,11,890,1
3418,3441,2,20516,0,1,1,1,3500,20,0,0,1429,0
3419,3442,0,97391,0,1,1,1,26299,8,0,0,1607,0
3420,3443,2,29253,2305,1,1,1,7625,5,0,0,1630,0
3421,3444,0,139982,0,1,1,1,14500,6,0,0,1430,0
3422,3445,0,68192,0,1,1,1,1300,9,1300,9,1640,0
3423,3446,2,21615,0,1,1,1,5043,13,1000,2,1069,0
3424,3447,2,36829,0,4,1,1,42497,19,1001,1,1015,1
3425,3448,4,152178,0,4,1,1,39760,15,248,1,1073,0
